goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
1,Peoria,AZ,33.637659,-112.217436,4.5,221,622,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,36.195649,-115.2577516,4,141,622,TRUE,none,loud,casual,1,FALSE,,,TRUE,TRUE,
0,Las Vegas,NV,36.156246,-115.152802,3.5,115,622,TRUE,none,,,1,,TRUE,,,,
1,Las Vegas,NV,36.2074847,-115.2682033,4,339,623,TRUE,beer_and_wine,quiet,casual,3,FALSE,TRUE,no,TRUE,FALSE,FALSE
1,Las Vegas,NV,36.14754725,-115.155751,4,634,623,TRUE,full_bar,average,dressy,4,FALSE,,,FALSE,FALSE,FALSE
0,Phoenix,AZ,33.378337,-112.100751,4,29,623,TRUE,none,,,2,FALSE,TRUE,,,,
1,Charlotte,NC,35.199889,-80.842288,4,142,624,TRUE,full_bar,average,casual,2,FALSE,,outdoor,TRUE,TRUE,
0,Charlotte,NC,35.2474048,-80.8043246,4,160,624,TRUE,none,,,1,,TRUE,,TRUE,,
1,Henderson,NV,36.0217253,-115.0853105,4,112,625,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,TRUE,
0,Chandler,AZ,33.3214504,-111.874859,4,14,626,TRUE,none,,,2,,TRUE,,,,
1,Tempe,AZ,33.426651,-111.940428,3.5,361,627,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,FALSE
1,Gilbert,AZ,33.378983,-111.7582579,4.5,87,627,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Tempe,AZ,33.433044,-111.90432,3,86,627,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Mesa,AZ,33.37831,-111.861418,4.5,80,627,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.0411727,-115.1834372,3,181,627,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.5019393,-112.082114,4,178,627,FALSE,beer_and_wine,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
0,Phoenix,AZ,33.4951157,-111.9967663,4,209,628,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,FALSE
1,Tempe,AZ,33.4215393,-111.9447821,4,237,628,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Las Vegas,NV,36.12578335,-115.1659684,3.5,348,628,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Las Vegas,NV,36.1139473,-115.3045911,4,162,628,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,FALSE,
0,Phoenix,AZ,33.488414,-112.082007,3.5,38,628,TRUE,none,,,2,,FALSE,,,,
1,Phoenix,AZ,33.47979355,-111.9859848,3.5,76,629,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Tempe,AZ,33.4276,-111.89997,4.5,291,629,TRUE,none,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.114303,-115.199059,3.5,340,629,TRUE,full_bar,average,casual,3,FALSE,,,TRUE,FALSE,
0,Mesa,AZ,33.3790954,-111.7875865,4,67,629,TRUE,none,,,2,,TRUE,,,,
1,Las Vegas,NV,36.07244699,-115.2071428,4,204,630,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Glendale,AZ,33.539257,-112.181569,4.5,195,630,TRUE,beer_and_wine,average,casual,1,FALSE,,,TRUE,FALSE,
1,Las Vegas,NV,36.08209284,-115.1371665,4.5,157,630,TRUE,full_bar,quiet,,3,,,no,FALSE,,
0,Las Vegas,NV,36.19569397,-115.250824,4,44,630,TRUE,none,,,1,,TRUE,,TRUE,,
1,Tempe,AZ,33.427788,-111.943193,3,155,631,TRUE,full_bar,very_loud,casual,2,TRUE,TRUE,,TRUE,TRUE,TRUE
1,Charlotte,NC,35.178768,-80.880019,4,169,631,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.30617,-111.9747,3.5,93,631,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Scottsdale,AZ,33.502131,-111.9295376,4,65,631,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.28350067,-115.2698822,4,175,631,TRUE,none,average,casual,1,FALSE,,,TRUE,TRUE,
0,North Las Vegas,NV,36.275369,-115.118949,4,19,631,TRUE,none,,,2,,FALSE,,,,
1,Las Vegas,NV,36.0552046,-115.2509345,4,121,632,FALSE,none,quiet,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Henderson,NV,36.064231,-115.04358,3,109,633,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.1182265,-115.1727113,4,297,634,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.510484,-111.986166,4,133,634,TRUE,beer_and_wine,average,casual,2,FALSE,,,TRUE,FALSE,
0,Las Vegas,NV,36.0411727,-115.1834372,3,90,634,TRUE,none,,,2,,FALSE,,,,
1,Las Vegas,NV,36.052079,-115.2792265,4,113,635,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Chandler,AZ,33.33706528,-111.8753955,3.5,184,635,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.0211192,-115.1190908,4,214,635,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.16003558,-115.3314544,3.5,142,636,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,FALSE,TRUE
1,Las Vegas,NV,36.0359796,-115.2430027,3.5,229,636,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.678615,-111.9746066,3.5,170,636,TRUE,full_bar,loud,casual,2,FALSE,,,TRUE,FALSE,
0,Gilbert,AZ,33.2789058,-111.7859271,4.5,14,636,TRUE,none,,,2,,TRUE,,,,
1,Glendale,AZ,33.6116508,-112.165568,3.5,188,637,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,FALSE
1,Charlotte,NC,35.153939,-80.8317551,3.5,126,637,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Phoenix,AZ,33.43559575,-111.9976974,4,203,637,TRUE,full_bar,average,casual,2,FALSE,,,FALSE,FALSE,
0,Fountain Hills,AZ,33.5822724,-111.680414,2.5,62,637,TRUE,none,,,,,TRUE,,,,
1,Las Vegas,NV,36.12181303,-115.1693695,4,285,638,TRUE,full_bar,average,dressy,4,FALSE,TRUE,,FALSE,FALSE,FALSE
1,Las Vegas,NV,36.161671,-115.1732582,4,143,638,TRUE,none,average,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Phoenix,AZ,33.6400537,-112.0679945,3,58,638,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,36.0692146,-115.1779473,3,205,638,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Phoenix,AZ,33.507557,-112.040116,3.5,169,639,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.113633,-115.132238,3.5,77,639,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Glendale,AZ,33.5384203,-112.1839297,4,272,639,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.12616201,-115.1914209,3.5,192,639,FALSE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Chandler,AZ,33.2770025,-111.8753357,4,132,639,TRUE,full_bar,loud,casual,2,FALSE,,,TRUE,TRUE,
1,Tempe,AZ,33.42526598,-111.9397736,4,163,639,FALSE,full_bar,very_loud,,2,,,outdoor,FALSE,,
1,Tempe,AZ,33.4239428,-111.939864,3.5,81,639,TRUE,full_bar,very_loud,,1,,TRUE,outdoor,TRUE,,
1,Phoenix,AZ,33.47907,-112.073306,4,167,640,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,
1,Pittsburgh,PA,40.428434,-79.979466,4.5,182,640,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,
1,Las Vegas,NV,36.10156,-115.172953,4,496,641,TRUE,full_bar,average,dressy,3,FALSE,FALSE,no,FALSE,FALSE,FALSE
1,Henderson,NV,36.003386,-115.110455,3,69,641,TRUE,beer_and_wine,average,casual,1,FALSE,,,TRUE,TRUE,
1,Las Vegas,NV,36.11422543,-115.1944935,3.5,476,641,TRUE,full_bar,very_loud,,3,,,yes,TRUE,,
0,Henderson,NV,36.0738472,-115.072077,3.5,70,641,TRUE,none,,,1,,TRUE,,,,
1,Las Vegas,NV,36.2903141,-115.2877293,4,197,642,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.5102764,-112.0463575,3.5,82,643,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Mesa,AZ,33.39429559,-111.875034,4,143,643,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Pittsburgh,PA,40.435822,-79.9231662,4,95,643,TRUE,none,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.130804,-115.198971,4,285,644,TRUE,full_bar,average,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Phoenix,AZ,33.6674187,-112.1203279,4,85,644,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Urbana,IL,40.11381822,-88.20768925,4.5,450,644,TRUE,full_bar,average,casual,2,FALSE,,,FALSE,TRUE,
0,Tempe,AZ,33.351013,-111.9613532,2.5,43,644,TRUE,none,,,1,,TRUE,,,,
1,Phoenix,AZ,33.5194664,-112.0653473,3.5,165,645,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,no,TRUE,,
1,Scottsdale,AZ,33.6765685,-111.9246769,3,177,645,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,TRUE,
0,Phoenix,AZ,33.5818256,-112.1241562,3.5,19,645,TRUE,none,,,2,,,,TRUE,,
0,Henderson,NV,36.071976,-115.073341,3.5,18,645,TRUE,none,,,2,,,,,,
0,Phoenix,AZ,33.5112527,-112.0146257,4,33,645,TRUE,none,,,2,,TRUE,,,,
1,Henderson,NV,36.0119254,-115.0626941,4,170,646,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Gilbert,AZ,33.33169,-111.791293,3,97,647,TRUE,full_bar,loud,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,TRUE
1,Las Vegas,NV,36.1001831,-115.138668,3.5,213,647,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Glendale,AZ,33.538419,-112.1829519,4,299,647,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,FALSE,TRUE
0,Scottsdale,AZ,33.488826,-111.926867,3.5,27,647,TRUE,none,,,2,,FALSE,,,,
1,Henderson,NV,36.06479139,-115.0392809,3.5,67,649,TRUE,none,average,casual,1,FALSE,,,TRUE,TRUE,
0,Las Vegas,NV,36.1214517,-115.1696112,3,288,649,TRUE,none,,,2,FALSE,TRUE,,,,
1,Las Vegas,NV,36.12460358,-115.1689885,3.5,394,650,TRUE,full_bar,average,dressy,3,FALSE,TRUE,no,TRUE,FALSE,
1,Glendale,AZ,33.5360672,-112.2635504,3.5,110,650,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Charlotte,NC,35.2274621,-80.8388937,3.5,164,650,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.1130255,-115.1634847,4,155,650,TRUE,full_bar,average,casual,1,FALSE,,,FALSE,FALSE,
0,Las Vegas,NV,36.099554,-115.20698,4,146,650,TRUE,none,,,2,,TRUE,,,,
1,Las Vegas,NV,36.09128,-115.174098,3.5,246,651,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,
1,Phoenix,AZ,33.4951613,-112.0041452,4.5,210,651,TRUE,full_bar,average,casual,3,FALSE,TRUE,no,FALSE,FALSE,
1,Las Vegas,NV,36.2193261,-115.3257738,3.5,178,651,TRUE,beer_and_wine,average,casual,2,FALSE,,,FALSE,TRUE,
1,Las Vegas,NV,36.102621,-115.171564,4.5,523,651,TRUE,full_bar,average,,1,,,no,FALSE,,
0,Tempe,AZ,33.39468695,-111.9080596,3.5,105,651,TRUE,none,,,2,,TRUE,,TRUE,,
1,Phoenix,AZ,33.48774674,-112.0656647,3.5,295,652,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,FALSE,
1,Las Vegas,NV,36.1030009,-115.1735161,3.5,329,652,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,FALSE
1,Charlotte,NC,35.199097,-80.840805,4,284,652,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.4473356,-112.0734239,3.5,178,652,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.1667009,-115.2870029,3.5,196,652,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,TRUE,
0,Las Vegas,NV,36.2753959,-115.2704191,4,42,652,TRUE,none,,,1,,,,TRUE,,
0,Chandler,AZ,33.3200829,-111.8913714,3,22,653,TRUE,none,,,2,,,,TRUE,,
0,Charlotte,NC,35.2281675,-80.8381937,4,76,654,TRUE,none,,,2,,TRUE,,,,
1,Phoenix,AZ,33.5078414,-112.0377579,3.5,245,655,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,FALSE,
0,Glendale,AZ,33.6709999,-112.2029173,3.5,23,655,TRUE,none,,,1,,TRUE,,TRUE,,
1,Las Vegas,NV,36.1247554,-115.1706648,2,288,656,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,yes,TRUE,FALSE,
1,Las Vegas,NV,36.1524766,-115.1519918,4.5,202,656,TRUE,none,average,casual,1,FALSE,,,TRUE,TRUE,
0,Chandler,AZ,33.3191497,-111.8740975,4,161,657,TRUE,none,,,1,,,,TRUE,,
0,Scottsdale,AZ,33.4787159,-111.9255906,3.5,31,657,TRUE,none,,,1,,TRUE,,,,
1,Tempe,AZ,33.4267462,-111.9408348,3.5,107,658,FALSE,full_bar,loud,casual,2,FALSE,FALSE,outdoor,TRUE,FALSE,
0,Las Vegas,NV,36.0379295,-115.1968375,3,77,658,TRUE,none,,casual,1,TRUE,,,TRUE,,
0,Tempe,AZ,33.442375,-111.955643,3,17,659,TRUE,none,,,1,,TRUE,,TRUE,,
1,Charlotte,NC,35.2473763,-80.8054562,4,144,661,TRUE,full_bar,average,casual,1,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Charlotte,NC,35.211532,-80.858501,3.5,214,661,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Phoenix,AZ,33.44717525,-112.0748343,4,102,661,FALSE,beer_and_wine,average,casual,2,TRUE,,,TRUE,TRUE,
1,Las Vegas,NV,36.16866684,-115.1400986,3,155,661,TRUE,full_bar,very_loud,,2,,,yes,TRUE,,
0,Las Vegas,NV,36.020108,-115.1167735,4.5,69,662,TRUE,none,,,2,,TRUE,,,,
1,Tempe,AZ,33.42170811,-111.924355,3.5,91,663,TRUE,full_bar,loud,casual,1,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Las Vegas,NV,36.11992826,-115.172435,3,390,663,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Mesa,AZ,33.38100747,-111.6866506,4,110,663,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,FALSE,
0,Scottsdale,AZ,33.5811638,-111.8863978,4.5,34,663,TRUE,none,,,2,,TRUE,,,,
1,Chandler,AZ,33.3212754,-111.9103106,3.5,112,664,TRUE,full_bar,loud,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Tempe,AZ,33.4146742,-111.913402,4,216,664,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,TRUE
1,Las Vegas,NV,36.1441999,-115.1944048,4,160,664,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.4515753,-112.0699863,3.5,273,665,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,FALSE,
1,Scottsdale,AZ,33.5705669,-111.886606,4.5,324,665,TRUE,beer_and_wine,average,casual,2,FALSE,,,FALSE,FALSE,FALSE
0,Phoenix,AZ,33.5834254,-111.9790882,4.5,45,665,TRUE,none,,,2,,TRUE,,,,
1,Las Vegas,NV,36.1183787,-115.1726202,3.5,363,666,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.125587,-115.211199,4,73,666,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,North Las Vegas,NV,36.2407047,-115.0961525,4.5,263,667,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,TRUE
1,Scottsdale,AZ,33.4947102,-111.924332,4.5,271,667,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,FALSE,
0,Gilbert,AZ,33.3629395,-111.8249602,4.5,59,667,TRUE,none,,,1,,TRUE,,TRUE,,
1,Black Canyon City,AZ,34.048668,-112.149244,3.5,263,668,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Las Vegas,NV,36.09188476,-115.1755579,3,341,669,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Phoenix,AZ,33.523984,-112.04698,4,289,670,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,TRUE
1,Charlotte,NC,35.19979797,-80.84229469,4,133,670,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,36.0629898,-115.2515658,3.5,92,670,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.5997996,-111.9869515,3.5,226,670,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Glendale,AZ,33.53295193,-112.2607619,3,197,671,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Las Vegas,NV,36.16787832,-115.1406405,4.5,316,671,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,TRUE,
1,Scottsdale,AZ,33.499798,-111.923061,3,86,671,FALSE,full_bar,loud,,2,,,outdoor,TRUE,,
0,Las Vegas,NV,36.0209539,-115.2783977,3,27,672,TRUE,none,,,2,,TRUE,,,,
1,Las Vegas,NV,36.11199,-115.177001,3.5,417,673,TRUE,full_bar,loud,dressy,3,FALSE,TRUE,no,FALSE,FALSE,FALSE
1,Las Vegas,NV,36.1427564,-115.1578748,4,239,673,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.1685938,-115.2869305,3.5,132,673,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,TRUE,
0,Phoenix,AZ,33.53735246,-112.0459462,4,39,673,TRUE,none,,,2,,TRUE,,,,
0,Las Vegas,NV,36.085176,-115.150967,2,232,674,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,FALSE,FALSE,FALSE
1,Chandler,AZ,33.33599994,-111.8756398,4,188,674,TRUE,beer_and_wine,average,casual,1,FALSE,,,FALSE,FALSE,
0,Scottsdale,AZ,33.6244375,-111.8934375,3.5,36,674,TRUE,none,,,1,,TRUE,,,,
1,Las Vegas,NV,36.1362847,-115.1514119,3.5,226,675,TRUE,full_bar,loud,casual,3,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Henderson,NV,36.02250092,-115.0848999,3,125,675,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,TRUE
1,Charlotte,NC,35.2203385,-80.8117491,3.5,293,676,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Scottsdale,AZ,33.498724,-111.922841,2.5,63,677,FALSE,full_bar,average,casual,1,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Goodyear,AZ,33.463185,-112.343663,3.5,118,677,TRUE,full_bar,average,casual,2,TRUE,TRUE,no,TRUE,FALSE,
1,Phoenix,AZ,33.4575804,-112.0472907,4.5,212,677,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,TRUE
1,Tempe,AZ,33.3624563,-111.9126663,4,135,677,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.3999914,-112.0295117,4.5,193,678,TRUE,none,average,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.5093736,-112.0409502,4,171,679,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,FALSE
1,Cave Creek,AZ,33.8301769,-111.9329179,3.5,153,679,TRUE,full_bar,average,casual,2,FALSE,FALSE,outdoor,TRUE,TRUE,FALSE
1,Las Vegas,NV,36.15859989,-115.2042446,4,114,680,TRUE,none,average,casual,1,FALSE,,,FALSE,TRUE,
0,Gilbert,AZ,33.3554098,-111.7895571,4.5,112,680,TRUE,none,,,1,,TRUE,,TRUE,,
1,Las Vegas,NV,36.109129,-115.151258,4,341,681,TRUE,full_bar,average,dressy,3,FALSE,FALSE,no,TRUE,TRUE,FALSE
1,Las Vegas,NV,36.0387056,-115.1986027,3.5,79,681,TRUE,none,average,casual,1,FALSE,,,FALSE,TRUE,
0,Las Vegas,NV,36.262647,-115.2562157,4.5,144,681,TRUE,none,,,1,,TRUE,,FALSE,,
1,Las Vegas,NV,36.129868,-115.164896,4,326,682,TRUE,full_bar,average,casual,3,FALSE,TRUE,no,TRUE,FALSE,
1,Las Vegas,NV,36.1443404,-115.1972121,4,190,683,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
1,Phoenix,AZ,33.5054706,-112.0370088,3,140,684,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Phoenix,AZ,33.502758,-111.99565,4.5,154,684,TRUE,beer_and_wine,average,casual,2,FALSE,,,TRUE,FALSE,
1,Las Vegas,NV,36.11334115,-115.1568938,2.5,521,684,TRUE,full_bar,very_loud,,3,,TRUE,yes,FALSE,,
1,Las Vegas,NV,36.04899216,-115.1715393,3.5,306,685,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,TRUE
1,Las Vegas,NV,36.11252664,-115.1713514,3.5,324,685,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Mesa,AZ,33.409735,-111.857263,4,254,686,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,TRUE
1,Chandler,AZ,33.348908,-111.874796,4,136,686,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Las Vegas,NV,36.11347138,-115.2074432,4,649,686,TRUE,full_bar,average,dressy,4,FALSE,FALSE,,FALSE,FALSE,FALSE
1,Phoenix,AZ,33.67919164,-111.9767406,4,69,686,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,TRUE
1,Phoenix,AZ,33.3057367,-111.9784297,4,201,686,TRUE,full_bar,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.640832,-112.151282,4.5,272,686,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.4558709,-112.0722832,4.5,312,686,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Phoenix,AZ,33.6328505,-112.0312477,3.5,155,687,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,TRUE,
1,Phoenix,AZ,33.5219014,-112.0640942,4,382,687,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,TRUE,TRUE
1,Las Vegas,NV,36.10625985,-115.1739693,4.5,226,688,TRUE,full_bar,average,,3,,TRUE,no,FALSE,,
1,Las Vegas,NV,36.0219691,-115.2795189,3.5,159,689,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
1,Tempe,AZ,33.414938,-111.905131,4,298,689,TRUE,full_bar,average,casual,2,TRUE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,36.2272068,-115.2114784,4.5,332,689,TRUE,none,average,casual,2,FALSE,,,TRUE,TRUE,
0,Henderson,NV,36.06610107,-115.0365906,2.5,41,689,TRUE,none,,,1,,TRUE,,TRUE,,
1,Scottsdale,AZ,33.4799784,-111.9107414,4,209,691,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,FALSE,TRUE
1,Las Vegas,NV,36.199364,-115.241754,3.5,130,691,TRUE,none,average,casual,1,TRUE,,,TRUE,TRUE,
0,Scottsdale,AZ,33.537871,-111.886268,2.5,24,692,TRUE,none,,,2,,TRUE,,TRUE,,
1,Charlotte,NC,35.212876,-80.819098,3.5,101,693,TRUE,full_bar,average,casual,2,FALSE,FALSE,outdoor,TRUE,TRUE,
1,Pittsburgh,PA,40.4563396,-79.9346032,3,62,693,TRUE,none,loud,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.1687401,-115.1395496,3.5,285,693,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,TRUE,
0,Scottsdale,AZ,33.62342,-111.891906,3.5,28,693,TRUE,none,,,2,,TRUE,,TRUE,,
1,Chandler,AZ,33.3020931,-111.8426128,4,183,694,TRUE,full_bar,average,casual,2,FALSE,,outdoor,TRUE,FALSE,
0,Fountain Hills,AZ,33.610504,-111.727897,3.5,7,694,TRUE,none,,,2,,TRUE,,,,
1,Las Vegas,NV,36.10882248,-115.1724216,3,151,695,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Mesa,AZ,33.3856881,-111.6861017,4,123,695,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.5071729,-112.0749616,4.5,215,695,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.12285196,-115.1690649,3.5,142,696,TRUE,full_bar,average,dressy,2,FALSE,TRUE,yes,FALSE,FALSE,
1,Las Vegas,NV,36.114801,-115.230955,4,253,696,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Las Vegas,NV,36.073079,-115.20848,3.5,283,696,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,TRUE,
0,Chandler,AZ,33.29596,-111.89981,3.5,18,696,TRUE,none,,,2,,,,,,
0,Charlotte,NC,35.152698,-80.825796,4,38,697,TRUE,none,,,2,,,,,,
0,Scottsdale,AZ,33.6201025,-111.8740586,3.5,26,698,TRUE,none,,,2,,FALSE,,,,
1,Henderson,NV,36.0724381,-115.0732925,4,167,699,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,36.1446524,-115.294935,3,128,699,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
