InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
552882,23299,FOOD COVER WITH BEADS SET 2 ,50,5/12/11 10:10,3.39,14646,Netherlands
562034,20977,36 PENCILS TUBE WOODLAND,16,8/2/11 9:14,1.25,12449,Belgium
570030,22467,GUMBALL COAT RACK,6,10/7/11 10:44,2.55,12740,France
566041,22949,36 DOILIES DOLLY GIRL,12,9/8/11 13:48,1.45,13814,Germany
574841,23311,VINTAGE CHRISTMAS STOCKING ,6,11/7/11 11:42,2.55,14156,EIRE
564428,21993,FLORAL FOLK STATIONERY SET,12,8/25/11 11:27,1.25,17844,Canada
572896,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,10/26/11 14:41,0.42,12456,Switzerland
560300,22024,RAINY LADIES BIRTHDAY CARD,12,7/18/11 10:29,0.42,14911,EIRE
578472,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,11/24/11 12:40,7.95,12476,Germany
577228,23298,SPOTTY BUNTING,1,11/18/11 12:07,4.95,12391,Cyprus
554827,23255,CHILDRENS CUTLERY CIRCUS PARADE,72,5/26/11 15:19,3.75,14646,Netherlands
551656,20685,DOORMAT RED RETROSPOT,2,5/3/11 12:10,7.95,14911,EIRE
557232,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,6/17/11 14:28,0.42,12463,Belgium
556126,23283,DOORMAT VINTAGE LEAVES DESIGN ,2,6/9/11 10:23,7.95,14911,EIRE
548211,21209,MULTICOLOUR HONEYCOMB FAN,48,3/30/11 9:06,1.45,14646,Netherlands
552315,85169D,PINK LOVE BIRD CANDLE,12,5/8/11 16:10,1.25,12700,France
573036,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,10/27/11 13:44,2.95,12437,France
562560,84569D,PACK 6 HEART/ICE-CREAM PATCHES,12,8/5/11 17:12,1.25,14156,EIRE
567293,22697,GREEN REGENCY TEACUP AND SAUCER,6,9/19/11 12:01,2.95,12640,France
540971,21242,RED RETROSPOT PLATE ,8,1/12/11 14:10,1.69,12383,Belgium
540469,22746,POPPY'S PLAYHOUSE LIVINGROOM ,3,1/7/11 14:04,2.1,12484,Spain
565412,21209,MULTICOLOUR HONEYCOMB FAN,96,9/4/11 11:36,0.39,14156,EIRE
552013,20718,RED RETROSPOT SHOPPER BAG,30,5/5/11 17:34,1.25,12451,Switzerland
548211,22331,WOODLAND PARTY BAG + STICKER SET,96,3/30/11 9:06,1.45,14646,Netherlands
554132,22431,WATERING CAN BLUE ELEPHANT,6,5/23/11 9:43,1.95,12360,Austria
546755,22383,LUNCH BAG SUKI DESIGN ,10,3/16/11 13:29,1.65,12502,Spain
566076,21889,WOODEN BOX OF DOMINOES,12,9/9/11 9:13,1.25,12449,Belgium
564670,22631,CIRCUS PARADE LUNCH BOX ,12,8/26/11 15:44,1.95,12683,France
547897,22548,HEADS AND TAILS SPORTING FUN,12,3/28/11 11:36,1.25,12792,Portugal
546755,22626,BLACK KITCHEN SCALES,2,3/16/11 13:29,8.5,12502,Spain
547493,22963,JAM JAR WITH GREEN LID,12,3/23/11 12:06,0.85,12818,Austria
542278,22071,SMALL WHITE RETROSPOT MUG IN BOX ,6,1/27/11 10:43,3.75,14911,EIRE
547825,21059,PARTY INVITES DINOSAURS,12,3/25/11 15:01,0.85,12778,Netherlands
579692,21481,FAWN BLUE HOT WATER BOTTLE,12,11/30/11 14:05,3.75,12433,Norway
553686,47566,PARTY BUNTING,4,5/18/11 13:58,4.95,14911,EIRE
546917,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,6,3/18/11 9:17,2.55,14911,EIRE
553546,22697,GREEN REGENCY TEACUP AND SAUCER,24,5/17/11 15:42,2.55,12415,Australia
540789,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,576,1/11/11 11:48,1.45,12643,France
552315,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,5/8/11 16:10,4.15,12700,France
580124,23080,RED METAL BOX TOP SECRET,2,12/1/11 17:12,8.25,,EIRE
561037,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,7/24/11 11:55,2.55,12472,Germany
580648,23266,SET OF 3 WOODEN STOCKING DECORATION,12,12/5/11 13:15,1.25,12628,Germany
563076,22037,ROBOT BIRTHDAY CARD,72,8/11/11 16:12,0.36,14646,Netherlands
577615,21292,SMALL STRIPES CHOCOLATE GIFT BAG ,16,11/21/11 10:22,0.85,12658,Germany
567300,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,9/19/11 12:36,4.15,12724,France
571923,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,10/19/11 16:24,2.95,12685,France
578078,23176,ABC TREASURE BOOK BOX ,8,11/22/11 16:24,2.25,12586,Italy
578469,23294,SET OF 6 SNACK LOAF BAKING CASES,16,11/24/11 12:36,0.83,12471,Germany
547194,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,3/21/11 12:42,1.65,12637,France
566873,23388,WOODLAND MINI BACKPACK,4,9/15/11 13:31,4.15,12682,France
575707,22420,LIPSTICK PEN BABY PINK,12,11/10/11 17:16,0.42,12538,Spain
570640,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,10/11/11 12:38,3.25,12474,Germany
570467,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,10/10/11 16:06,0.79,12607,USA
553547,23084,RABBIT NIGHT LIGHT,18,5/17/11 15:48,2.08,12474,Germany
539607,20750,RED RETROSPOT MINI CASES,4,12/20/10 14:10,7.95,12681,France
561658,23082,SET 6 PAPER TABLE LANTERN HEARTS ,1,7/28/11 16:06,3.75,12743,Unspecified
568706,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,9/28/11 15:32,2.95,14911,EIRE
568650,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,9/28/11 11:56,2.95,13505,Switzerland
544811,22472,TV DINNER TRAY DOLLY GIRL,6,2/23/11 15:53,4.95,12471,Germany
565416,23080,RED METAL BOX TOP SECRET,4,9/4/11 12:00,8.25,12710,Germany
565930,84509B,SET OF 4 FAIRY CAKE PLACEMATS,4,9/8/11 10:32,3.75,12685,France
552315,22027,TEA PARTY BIRTHDAY CARD,12,5/8/11 16:10,0.42,12700,France
562528,21497,FANCY FONTS BIRTHDAY WRAP,25,8/5/11 13:52,0.42,12610,Italy
569653,22418,10 COLOUR SPACEBOY PEN,24,10/5/11 12:52,0.85,12451,Switzerland
578539,22619,SET OF 6 SOLDIER SKITTLES,4,11/24/11 14:55,3.75,,Unspecified
556829,23173,REGENCY TEAPOT ROSES ,2,6/15/11 10:51,9.95,12809,Portugal
560300,90101,WHITE FRANGIPANI NECKLACE,6,7/18/11 10:29,2.55,14911,EIRE
556415,22423,REGENCY CAKESTAND 3 TIER,12,6/10/11 12:19,12.75,12409,Switzerland
541857,72800C,4 PINK DINNER CANDLE SILVER FLOCK,6,1/23/11 15:17,2.55,12727,France
571937,23164,REGENCY CAKE SLICE,4,10/20/11 9:28,4.95,14911,EIRE
564378,23170,REGENCY TEA PLATE ROSES ,12,8/25/11 10:26,1.65,12417,Belgium
565295,16156S,WRAP PINK FAIRY CAKES ,25,9/2/11 12:01,0.42,12794,Portugal
547005,23010,CIRCUS PARADE BABY GIFT SET,1,3/18/11 14:20,16.95,12474,Germany
559134,22988,SOLDIERS EGG CUP ,12,7/6/11 13:14,1.25,12700,France
545937,23000,TRAVEL CARD WALLET TRANSPORT,48,3/8/11 12:05,0.42,12758,Portugal
545399,22861,EASTER TIN CHICKS IN GARDEN,6,3/2/11 11:48,1.65,14934,Channel Islands
564670,22435,SET OF 9 HEART SHAPED BALLOONS,90,8/26/11 15:44,1.06,12683,France
547972,20725,LUNCH BAG RED RETROSPOT,50,3/28/11 16:41,1.65,12557,Spain
570672,21704,BAG 250g SWIRLY MARBLES,12,10/11/11 14:52,0.85,12536,France
555933,23049,RECYCLED ACAPULCO MAT RED,2,6/8/11 8:49,8.25,12567,France
553348,22524,CHILDRENS GARDEN GLOVES BLUE,12,5/16/11 13:20,1.25,14911,EIRE
538095,22914,BLUE COAT RACK PARIS FASHION,1,12/9/10 14:55,4.95,17097,Spain
578539,22540,MINI JIGSAW CIRCUS PARADE ,24,11/24/11 14:55,0.42,,Unspecified
547492,22367,CHILDRENS APRON SPACEBOY DESIGN,8,3/23/11 12:06,1.95,12604,France
577069,90030B,RED KUKUI COCONUT SEED NECKLACE,6,11/17/11 14:51,1,12704,Finland
572964,21164,HOME SWEET HOME METAL SIGN ,6,10/27/11 10:41,2.95,12630,Finland
541975,20749,ASSORTED COLOUR MINI CASES,6,1/24/11 14:24,7.95,,Hong Kong
539050,22696,WICKER WREATH LARGE,1,12/15/10 16:21,1.95,12577,France
563100,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,8/12/11 9:57,12.75,12381,Norway
555650,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,6,6/6/11 13:48,3.29,14156,EIRE
541115,22444,GROW YOUR OWN PLANT IN A CAN ,24,1/13/11 15:34,1.25,12578,Italy
566557,23064,CINDERELLA CHANDELIER ,4,9/13/11 11:47,41.75,14646,Netherlands
567530,21212,PACK OF 72 RETROSPOT CAKE CASES,24,9/21/11 9:33,0.55,12390,Belgium
544108,22192,BLUE DINER WALL CLOCK,12,2/16/11 10:53,7.65,12653,Israel
563100,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,6,8/12/11 9:57,2.55,12381,Norway
548212,23054,RECYCLED ACAPULCO MAT LAVENDER,4,3/30/11 9:12,8.25,12456,Switzerland
578033,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,11/22/11 13:42,2.95,12656,France
575884,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,11/11/11 13:46,0.85,12685,France
568048,23402,HOME SWEET HOME 3 PEG HANGER ,8,9/23/11 12:36,3.75,14911,EIRE
545227,22203,MILK PAN RED RETROSPOT,4,3/1/11 9:35,3.75,12428,Finland
553044,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,5/13/11 9:24,3.25,12682,France
539421,22962,JAM JAR WITH PINK LID,12,12/17/10 14:21,0.85,14016,EIRE
555282,23213,STAR WREATH DECORATION WITH BELL,12,6/2/11 9:04,1.25,12709,Germany
573748,23012,GLASS APOTHECARY BOTTLE PERFUME,12,11/1/11 9:24,3.45,14911,EIRE
540971,84375,SET OF 20 KIDS COOKIE CUTTERS,24,1/12/11 14:10,2.1,12383,Belgium
541120,20711,JUMBO BAG TOYS ,10,1/14/11 9:13,1.95,12490,France
553546,22549,PICTURE DOMINOES,144,5/17/11 15:42,1.25,12415,Australia
562602,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,8/8/11 10:11,1.65,12865,Austria
567300,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,9/19/11 12:36,4.15,12724,France
555106,22539,MINI JIGSAW DOLLY GIRL,24,5/31/11 14:14,0.42,12790,Netherlands
553686,22430,ENAMEL WATERING CAN CREAM,4,5/18/11 13:58,4.95,14911,EIRE
578698,23697,A PRETTY THANK YOU CARD,12,11/25/11 10:20,0.42,12620,France
581098,23026,DRAWER KNOB VINTAGE GLASS STAR,6,12/7/11 11:42,2.08,14911,EIRE
544479,22355,CHARLOTTE BAG SUKI DESIGN,100,2/21/11 10:28,0.72,14646,Netherlands
581476,22631,CIRCUS PARADE LUNCH BOX ,12,12/9/11 8:48,1.95,12433,Norway
563477,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,8/16/11 15:39,1.45,17097,Spain
560997,21843,RED RETROSPOT CAKE STAND,1,7/22/11 13:59,10.95,12627,Germany
560569,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,7/19/11 14:04,3.25,12480,Germany
575886,23309,SET OF 60 I LOVE LONDON CAKE CASES ,6,11/11/11 13:57,0.55,12517,Germany
565851,22317,FIVE CATS HANGING DECORATION,6,9/7/11 13:06,2.95,14911,EIRE
573999,22626,BLACK KITCHEN SCALES,2,11/2/11 11:43,8.5,12779,Poland
564856,22377,BOTTLE BAG RETROSPOT ,5,8/31/11 9:11,2.1,12477,Germany
542229,85185B,PINK HORSE SOCK PUPPET,6,1/26/11 13:38,2.95,12474,Germany
551529,22745,POPPY'S PLAYHOUSE BEDROOM ,6,5/1/11 13:18,2.1,12524,Germany
559135,22090,PAPER BUNTING RETROSPOT,6,7/6/11 13:18,2.95,12455,Spain
570672,22616,PACK OF 12 LONDON TISSUES ,24,10/11/11 14:52,0.39,12536,France
564314,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,8/24/11 12:58,0.55,12695,France
541567,21137,BLACK RECORD COVER FRAME,4,1/19/11 11:51,3.75,12681,France
564749,22555,PLASTERS IN TIN STRONGMAN,12,8/30/11 8:15,1.65,12708,Germany
555147,20674,GREEN POLKADOT BOWL,8,5/31/11 15:41,1.25,13505,Switzerland
572061,22332,SKULLS PARTY BAG + STICKER SET,8,10/20/11 12:53,1.65,12474,Germany
573153,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,72,10/28/11 7:39,3.29,12678,France
558388,22692,DOORMAT WELCOME TO OUR HOME,2,6/29/11 10:00,7.95,,EIRE
552329,22432,WATERING CAN PINK BUNNY,6,5/9/11 10:06,1.95,13492,Switzerland
553148,21976,PACK OF 60 MUSHROOM CAKE CASES,24,5/13/11 14:09,0.55,,Hong Kong
562729,15060B,FAIRY CAKE DESIGN UMBRELLA,4,8/9/11 10:05,3.75,12569,Germany
559557,84874B,BLUE TRAVEL FIRST AID KIT,10,7/11/11 10:33,1.65,17444,Canada
550277,47367B,PAIR PADDED HANGERS PINK CHECK,4,4/15/11 12:48,3.75,12639,Sweden
573748,23171,REGENCY TEA PLATE GREEN ,12,11/1/11 9:24,1.65,14911,EIRE
564372,21936,RED RETROSPOT PICNIC BAG,5,8/25/11 9:55,2.95,12714,France
537378,22119,PEACE WOODEN BLOCK LETTERS,6,12/6/10 13:06,6.95,14911,EIRE
537868,22555,PLASTERS IN TIN STRONGMAN,36,12/8/10 16:49,1.65,12433,Norway
576629,23156,SET OF 5 MINI GROCERY MAGNETS,12,11/16/11 8:37,2.08,12621,Germany
553901,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,5/19/11 17:48,39.95,14911,EIRE
560451,22715,CARD WEDDING DAY,12,7/19/11 9:50,0.42,14911,EIRE
561661,85175,CACTI T-LIGHT CANDLES,16,7/28/11 16:21,0.42,12743,Unspecified
544355,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2/18/11 10:53,0.85,12714,France
567968,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,9/23/11 9:44,0.85,12546,Spain
539050,22435,SET OF 9 HEART SHAPED BALLOONS,2,12/15/10 16:21,1.25,12577,France
564216,22908,PACK OF 20 NAPKINS RED APPLES,12,8/24/11 9:23,0.85,12642,Germany
581098,23035,DRAWER KNOB CERAMIC IVORY,12,12/7/11 11:42,1.45,14911,EIRE
543822,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2/14/11 9:24,1.25,12507,Spain
540480,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,1/7/11 15:27,4.95,12480,Germany
549118,22081,RIBBON REEL FLORA + FAUNA ,10,4/6/11 13:18,1.65,14911,EIRE
571724,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,10/19/11 8:20,0.39,12572,Germany
581193,85232D,SET/3 DECOUPAGE STACKING TINS,1,12/7/11 17:05,4.95,17097,Spain
545227,22846,BREAD BIN DINER STYLE RED ,2,3/1/11 9:35,16.95,12428,Finland
560473,48129,DOORMAT TOPIARY,4,7/19/11 10:42,7.95,12431,Australia
544574,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,6,2/21/11 13:51,2.95,12365,Cyprus
569866,21484,CHICK GREY HOT WATER BOTTLE,4,10/6/11 14:50,4.25,12757,Portugal
571658,20719,WOODLAND CHARLOTTE BAG,20,10/18/11 12:48,0.85,12621,Germany
557263,20725,LUNCH BAG RED RETROSPOT,100,6/19/11 11:08,1.45,14646,Netherlands
581266,17003,BROCADE RING PURSE ,72,12/8/11 11:25,0.39,12621,Germany
574068,22894,TABLECLOTH RED APPLES DESIGN ,2,11/2/11 14:51,9.95,12490,France
537818,21481,FAWN BLUE HOT WATER BOTTLE,6,12/8/10 13:53,2.95,12766,Portugal
574501,70007,HI TEC ALPINE HAND WARMER,5,11/4/11 13:15,1.65,12577,France
574874,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,11/7/11 13:06,2.08,14911,EIRE
541576,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1,1/19/11 13:32,2.95,17097,Spain
550665,20685,DOORMAT RED RETROSPOT,2,4/20/11 9:31,7.95,12530,Germany
544574,22423,REGENCY CAKESTAND 3 TIER,1,2/21/11 13:51,12.75,12365,Cyprus
564558,23322,LARGE WHITE HEART OF WICKER,12,8/26/11 8:59,2.95,12704,Finland
565931,22632,HAND WARMER RED RETROSPOT,12,9/8/11 10:35,2.1,12683,France
569563,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,10/5/11 9:46,4.15,12481,Germany
569997,23295,SET OF 12 MINI LOAF BAKING CASES,256,10/7/11 8:08,0.72,12394,Denmark
563950,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,8/22/11 10:39,4.15,12471,Germany
559316,23198,PANTRY MAGNETIC  SHOPPING LIST,12,7/7/11 13:54,1.45,12647,Germany
570016,84879,ASSORTED COLOUR BIRD ORNAMENT,8,10/7/11 10:06,1.69,14911,EIRE
569097,22555,PLASTERS IN TIN STRONGMAN,24,9/30/11 12:06,1.65,12731,France
540550,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,1/10/11 9:11,2.55,12539,Spain
574740,20679,EDWARDIAN PARASOL RED,9,11/6/11 16:07,5.95,12357,Switzerland
555282,20979,36 PENCILS TUBE RED RETROSPOT,32,6/2/11 9:04,1.25,12709,Germany
559134,23237,SET OF 4 KNICK KNACK TINS LEAVES ,6,7/6/11 13:14,4.15,12700,France
565930,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,9/8/11 10:32,1.65,12685,France
548737,21212,PACK OF 72 RETROSPOT CAKE CASES,24,4/4/11 11:18,0.55,12682,France
550899,22776,SWEETHEART CAKESTAND 3 TIER,2,4/21/11 12:07,9.95,13505,Switzerland
574501,10120,DOGGY RUBBER,10,11/4/11 13:15,0.21,12577,France
562207,47590B,PINK HAPPY BIRTHDAY BUNTING,50,8/3/11 12:56,4.65,12643,France
578082,22158,3 HEARTS HANGING DECORATION RUSTIC,16,11/22/11 16:33,2.95,12775,Netherlands
580152,22908,PACK OF 20 NAPKINS RED APPLES,12,12/2/11 10:22,0.85,12364,Belgium
557328,23298,SPOTTY BUNTING,1,6/20/11 9:53,4.95,14646,Netherlands
537378,22423,REGENCY CAKESTAND 3 TIER,12,12/6/10 13:06,12.75,14911,EIRE
555719,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,6/6/11 15:31,2.95,12609,Germany
576519,23319,BOX OF 6 MINI 50'S CRACKERS,6,11/15/11 12:25,2.49,12676,Sweden
578084,22573,STAR WOODEN CHRISTMAS DECORATION,12,11/22/11 16:34,0.85,12465,Belgium
559665,21232,STRAWBERRY CERAMIC TRINKET BOX,1,7/11/11 13:35,1.25,12556,Spain
564972,23236,STORAGE TIN VINTAGE DOILY ,6,8/31/11 15:30,2.89,12621,Germany
537086,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,20,12/5/10 12:01,3.75,15332,Lithuania
556469,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,6/12/11 11:37,2.08,12516,Germany
544470,22900, SET 2 TEA TOWELS I LOVE LONDON ,6,2/21/11 8:38,2.95,12707,France
546875,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,6,3/17/11 16:38,3.75,12514,Italy
569998,23076,ICE CREAM SUNDAE LIP GLOSS,24,10/7/11 8:12,1.25,12540,Spain
557872,23111,PARISIENNE SEWING BOX,1,6/23/11 12:42,12.5,14911,EIRE
578994,22667,RECIPE BOX RETROSPOT ,6,11/27/11 15:44,2.95,14911,EIRE
561898,23120,PACK OF 6 SMALL FRUIT STRAWS,24,7/31/11 15:25,0.42,12456,Switzerland
539957,21982,PACK OF 12 SUKI TISSUES ,24,12/23/10 12:58,0.29,12585,Germany
577039,23174,REGENCY SUGAR BOWL GREEN,8,11/17/11 13:30,4.15,12539,Spain
564150,22377,BOTTLE BAG RETROSPOT ,5,8/23/11 12:30,2.1,14936,Channel Islands
547087,21094,SET/6 RED SPOTTY PAPER PLATES,24,3/20/11 15:58,0.85,12726,France
548470,47591D,PINK FAIRY CAKE CHILDRENS APRON,16,3/31/11 12:36,1.95,12782,Portugal
576051,22572,ROCKING HORSE GREEN CHRISTMAS ,36,11/13/11 14:45,0.85,14911,EIRE
549680,23010,CIRCUS PARADE BABY GIFT SET,1,4/11/11 13:02,16.95,12701,Germany
573362,23266,SET OF 3 WOODEN STOCKING DECORATION,12,10/30/11 13:06,1.25,12597,Spain
563241,23201,JUMBO BAG ALPHABET,30,8/15/11 10:22,2.08,12758,Portugal
536975,22112,CHOCOLATE HOT WATER BOTTLE,9,12/3/10 14:04,4.95,14911,EIRE
566179,23433,HANGING QUILTED PATCHWORK APPLES,36,9/9/11 12:42,0.83,,Israel
576787,22505,MEMO BOARD COTTAGE DESIGN,4,11/16/11 13:54,4.95,13815,Germany
576899,71053,WHITE METAL LANTERN,4,11/17/11 8:49,3.75,14911,EIRE
565928,23035,DRAWER KNOB CERAMIC IVORY,12,9/8/11 10:09,1.45,,EIRE
548011,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,144,3/29/11 11:14,2.55,14646,Netherlands
562789,22626,BLACK KITCHEN SCALES,2,8/9/11 13:50,8.5,14646,Netherlands
567721,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,32,9/22/11 10:38,2.55,12409,Switzerland
550201,23179,CLOCK MAGNET MUM'S KITCHEN,6,4/15/11 10:25,2.89,12769,Brazil
554861,21539,RED RETROSPOT BUTTER DISH,3,5/27/11 10:29,4.95,12633,Germany
558699,23291,DOLLY GIRL CHILDRENS CUP,8,7/1/11 12:17,1.25,12494,France
577314,22634,CHILDS BREAKFAST SET SPACEBOY ,4,11/18/11 13:23,9.95,12444,Norway
571215,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,10/14/11 12:57,2.1,13810,Germany
542629,10002,INFLATABLE POLITICAL GLOBE ,120,1/31/11 9:57,0.85,12731,France
567306,22634,CHILDS BREAKFAST SET SPACEBOY ,24,9/19/11 13:32,8.5,12752,Norway
562046,21988,PACK OF 6 SKULL PAPER PLATES,12,8/2/11 10:34,0.85,12378,Switzerland
569527,23502,PLAYING CARDS VINTAGE DOILY ,2,10/4/11 14:53,1.25,12512,Israel
558089,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,6/26/11 12:36,1.65,13505,Switzerland
581193,22629,SPACEBOY LUNCH BOX ,1,12/7/11 17:05,1.95,17097,Spain
554106,22334,DINOSAUR PARTY BAG + STICKER SET,8,5/22/11 14:05,1.65,12710,Germany
546365,22331,WOODLAND PARTY BAG + STICKER SET,8,3/11/11 11:35,1.65,12520,Germany
563756,22440,BALLOON WATER BOMB PACK OF 35,20,8/19/11 11:08,0.42,12418,Switzerland
551820,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,5/4/11 12:11,1.65,12645,Germany
552826,22970,LONDON BUS COFFEE MUG,24,5/11/11 13:20,2.55,14277,France
578541,22605,WOODEN CROQUET GARDEN SET,2,11/24/11 15:01,14.95,14277,France
555547,22898,CHILDRENS APRON APPLES DESIGN,8,6/5/11 13:13,1.95,12681,France
558640,21086,SET/6 RED SPOTTY PAPER CUPS,12,7/1/11 8:58,0.65,14911,EIRE
541206,84992,72 SWEETHEART FAIRY CAKE CASES,120,1/14/11 12:24,0.42,14646,Netherlands
581433,21442,GREEN BIRDHOUSE DECORATION,24,12/8/11 15:54,0.19,14911,EIRE
537201,22245,HOOK, 1 HANGER ,MAGIC GARDEN,12,12/5/10 14:19,0.85,12472,Germany
577228,20725,LUNCH BAG RED RETROSPOT,1,11/18/11 12:07,1.65,12391,Cyprus
573891,15056BL,EDWARDIAN PARASOL BLACK,6,11/1/11 13:56,5.95,12682,France
562935,23203,JUMBO BAG DOILEY PATTERNS,10,8/10/11 17:11,2.08,14156,EIRE
540469,20752,BLUE POLKADOT WASHING UP GLOVES,2,1/7/11 14:04,2.1,12484,Spain
565748,23295,SET OF 12 MINI LOAF BAKING CASES,24,9/6/11 12:38,0.83,14156,EIRE
579792,23474,WOODLAND SMALL BLUE FELT HEART,12,11/30/11 15:43,0.83,12714,France
552188,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,5/6/11 14:01,4.15,12394,Belgium
553547,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,5/17/11 15:48,0.85,12474,Germany
562560,22532,MAGIC DRAWING SLATE LEAP FROG ,4,8/5/11 17:12,0.42,14156,EIRE
541518,22432,WATERING CAN PINK BUNNY,12,1/19/11 9:05,1.95,12451,Switzerland
548664,21442,GREEN BIRDHOUSE DECORATION,12,4/1/11 14:45,0.85,14911,EIRE
569866,22382,LUNCH BAG SPACEBOY DESIGN ,20,10/6/11 14:50,1.65,12757,Portugal
552826,23072,MARIE ANTOINETTE TRINKET BOX SILVER,2,5/11/11 13:20,12.5,14277,France
561870,21990,MODERN FLORAL STATIONERY SET,12,7/31/11 11:45,1.25,14911,EIRE
578033,21426,WOODLAND STORAGE BOX SMALL,6,11/22/11 13:42,2.1,12656,France
581433,21285,RETROSPOT CANDLE  MEDIUM,12,12/8/11 15:54,0.39,14911,EIRE
546541,22191,IVORY DINER WALL CLOCK,2,3/14/11 15:11,8.5,14911,EIRE
551657,21165,BEWARE OF THE CAT METAL SIGN ,12,5/3/11 12:12,1.69,14911,EIRE
560569,21499,BLUE POLKADOT WRAP,25,7/19/11 14:04,0.42,12480,Germany
576672,48111,DOORMAT 3 SMILEY CATS,10,11/16/11 11:59,7.08,12731,France
545475,22968,ROSE COTTAGE KEEPSAKE BOX ,24,3/3/11 10:59,8.5,12415,Australia
576672,22629,SPACEBOY LUNCH BOX ,36,11/16/11 11:59,1.95,12731,France
555650,22193,RED DINER WALL CLOCK,2,6/6/11 13:48,8.5,14156,EIRE
545664,22722,SET OF 6 SPICE TINS PANTRY DESIGN,8,3/4/11 15:15,3.95,12584,Italy
553547,21988,PACK OF 6 SKULL PAPER PLATES,12,5/17/11 15:48,0.85,12474,Germany
580160,22728,ALARM CLOCK BAKELIKE PINK,8,12/2/11 10:47,3.75,12700,France
554940,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12,5/27/11 13:49,2.1,12494,France
540521,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,1/9/11 12:46,0.85,12651,France
551657,22768,FAMILY PHOTO FRAME CORNICE,2,5/3/11 12:12,9.95,14911,EIRE
573362,21668,RED STRIPE CERAMIC DRAWER KNOB,12,10/30/11 13:06,1.45,12597,Spain
571034,22698,PINK REGENCY TEACUP AND SAUCER,6,10/13/11 12:47,2.95,12359,Cyprus
559819,23202,JUMBO BAG VINTAGE LEAF,10,7/12/11 16:58,2.08,12682,France
570467,21915,RED  HARMONICA IN BOX ,12,10/10/11 16:06,1.25,12607,USA
544931,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2/24/11 18:59,9.95,13501,Switzerland
543833,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2/14/11 10:24,3.95,12476,Germany
546212,21756,BATH BUILDING BLOCK WORD,18,3/10/11 11:33,5.45,14156,EIRE
572241,22834,HAND WARMER BABUSHKA DESIGN,12,10/21/11 15:20,2.1,12712,Germany
